,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,MW,HTFormPtsStr,ATFormPtsStr,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts
286,2021-02-07,CSKA,Buducnost BEMAX,27,25,H,311,291,311,291,0.11805555555555557,0.08333333333333333,W,W,W,L,W,D,W,W,W,W,12.0,WWWLW,DWWWW,8,9,0,0,0,0,1,0,0,0,0.0,0.0,0.034722222222222224,-0.006944444444444444
287,2021-02-07,Odense Håndbold,SCM Ramnicu Valcea,25,27,NH,304,293,304,293,0.0625,0.020833333333333332,W,L,L,L,L,L,L,L,D,L,12.0,WLLLL,LLLDL,2,1,0,0,1,0,0,0,0,0,0.0,0.0,0.041666666666666664,0.006944444444444444
288,2021-02-13,Vipers Kristiansand,RK Krim Mercator,37,32,H,332,312,332,312,0.09467455621301776,0.07100591715976332,D,D,D,W,W,W,W,W,L,D,13.0,DDDWW,WWWLD,7,7,0,0,0,0,0,0,0,0,0.0,0.0,0.02366863905325444,0.0
289,2021-02-14,Team Esbjerg,SG BBM Bietigheim,33,34,NH,309,306,309,306,0.05325443786982249,0.01183431952662722,L,D,L,W,L,L,L,D,L,D,13.0,LDLWL,LLDLD,3,2,0,0,0,0,0,0,0,0,0.0,0.0,0.04142011834319526,0.00591715976331361
290,2020-09-12,Rostov-Don,FTC-Rail Cargo Hungaria,36,29,H,336,333,336,333,0.10059171597633136,0.10059171597633136,D,L,W,L,W,L,W,W,L,W,13.0,DLWLW,LWWLW,5,6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.00591715976331361
291,2021-02-13,Metz Handball,CSM Bucuresti,22,22,NH,354,312,354,312,0.08875739644970414,0.04733727810650888,W,D,L,W,L,W,D,L,W,L,13.0,WDLWL,WDLWL,5,5,0,0,0,0,0,0,0,0,0.0,0.0,0.04142011834319526,0.0
292,2021-02-13,Odense Håndbold,Győri Audi ETO KC,24,38,NH,329,379,329,379,0.05325443786982249,0.1242603550295858,L,W,L,L,L,W,D,L,W,W,13.0,LWLLL,WDLWW,2,7,0,0,1,0,0,0,0,0,0.0,0.0,-0.07100591715976332,-0.02958579881656805
293,2021-02-13,Buducnost BEMAX,HC Podravka Vegeta,30,26,H,316,328,316,328,0.07100591715976332,0.05325443786982249,L,D,W,W,W,L,L,L,W,D,13.0,LDWWW,LLLWD,7,3,1,0,0,0,0,0,0,0,0.0,0.0,0.01775147928994083,0.02366863905325444
294,2021-02-14,CSKA,Brest Bretagne Handball,30,24,H,338,357,338,357,0.11242603550295857,0.07692307692307693,W,W,W,W,L,L,L,W,L,W,13.0,WWWWL,LLWLW,8,4,0,0,0,0,0,0,0,0,0.0,0.0,0.03550295857988166,0.02366863905325444
295,2021-02-14,SCM Ramnicu Valcea,BV Borussia 09 Dortmund,24,21,H,320,336,320,336,0.02958579881656805,0.04733727810650888,W,L,L,L,D,W,W,W,L,L,13.0,WLLLD,WWWLL,3,6,0,0,0,0,0,0,0,0,0.0,0.0,-0.01775147928994083,-0.01775147928994083
296,2021-02-21,Rostov-Don,SG BBM Bietigheim,30,27,H,372,340,372,340,0.09693877551020409,0.02040816326530612,W,D,L,W,L,W,L,L,D,L,14.0,WDLWL,WLLDL,5,3,0,0,0,0,0,0,0,0,0.0,0.0,0.07653061224489796,0.01020408163265306
297,2021-02-21,Vipers Kristiansand,FTC-Rail Cargo Hungaria,25,26,NH,369,362,369,362,0.09183673469387756,0.08673469387755102,W,D,D,D,W,L,L,W,W,L,14.0,WDDDW,LLWWL,7,4,0,0,0,0,0,0,0,0,0.0,0.0,0.00510204081632653,0.015306122448979591
298,2021-02-22,Team Esbjerg,Metz Handball,22,27,NH,342,376,342,376,0.04591836734693878,0.08163265306122448,L,L,D,L,W,D,W,D,L,W,14.0,LLDLW,DWDLW,3,6,0,0,0,0,0,0,0,0,0.0,0.0,-0.03571428571428571,-0.015306122448979591
299,2021-02-22,CSM Bucuresti,RK Krim Mercator,31,31,NH,334,344,334,344,0.04591836734693878,0.061224489795918366,D,W,D,L,W,L,W,W,W,L,14.0,DWDLW,LWWWL,6,6,0,0,0,0,0,0,0,0,0.0,0.0,-0.015306122448979591,0.0
300,2021-02-21,BV Borussia 09 Dortmund,Odense Håndbold,28,29,NH,357,353,357,353,0.04081632653061224,0.04591836734693878,L,W,W,W,L,L,L,W,L,L,14.0,LWWWL,LLWLL,6,2,0,0,0,0,0,0,0,0,0.0,0.0,-0.00510204081632653,0.02040816326530612
301,2021-02-22,CSKA,HC Podravka Vegeta,30,22,H,368,354,368,354,0.10714285714285714,0.04591836734693878,W,W,W,W,W,L,L,L,L,W,14.0,WWWWW,LLLLW,10,2,1,1,0,0,0,0,0,0,0.0,0.0,0.061224489795918366,0.04081632653061224
302,2021-02-22,Győri Audi ETO KC,Buducnost BEMAX,33,22,H,417,346,417,346,0.1173469387755102,0.07142857142857142,W,W,D,L,W,W,L,D,W,W,14.0,WWDLW,WLDWW,7,7,0,0,0,0,0,0,0,0,0.0,0.0,0.04591836734693878,0.0
303,2021-02-22,SCM Ramnicu Valcea,Brest Bretagne Handball,26,25,H,344,381,344,381,0.03571428571428571,0.0663265306122449,W,W,L,L,L,L,L,L,W,L,14.0,WWLLL,LLLWL,4,2,0,0,1,0,0,0,0,0,0.0,0.0,-0.030612244897959183,0.01020408163265306
304,2021-03-14,Rostov-Don,HC Podravka Vegeta,42,30,H,402,376,402,376,0.09333333333333332,0.04,W,W,D,L,W,L,L,L,L,L,15.0,WWDLW,LLLLL,7,0,0,0,0,0,0,0,1,1,0.0,0.0,0.05333333333333334,0.03111111111111111
305,2021-03-13,CSM Bucuresti,SCM Ramnicu Valcea,23,22,H,365,370,365,370,0.04444444444444444,0.04,D,D,W,D,L,W,W,W,L,L,15.0,DDWDL,WWWLL,5,6,0,0,0,0,0,0,0,0,0.0,0.0,0.0044444444444444444,-0.0044444444444444444
306,2021-03-14,Vipers Kristiansand,Odense Håndbold,33,36,NH,394,382,394,382,0.08,0.048888888888888885,L,W,D,D,D,W,L,L,W,L,15.0,LWDDD,WLLWL,5,4,0,0,0,0,0,0,0,0,0.0,0.0,0.03111111111111111,0.0044444444444444444
307,2021-03-13,FTC-Rail Cargo Hungaria,Buducnost BEMAX,30,28,H,388,368,388,368,0.08444444444444445,0.06222222222222222,W,L,L,W,W,L,W,L,D,W,15.0,WLLWW,LWLDW,6,5,0,0,0,0,0,0,0,0,0.0,0.0,0.02222222222222222,0.0044444444444444444
308,2021-03-13,CSKA,RK Krim Mercator,27,27,NH,398,375,398,375,0.10222222222222223,0.05777777777777778,W,W,W,W,W,D,L,W,W,W,15.0,WWWWW,DLWWW,10,7,1,1,0,0,1,0,0,0,0.0,0.0,0.04444444444444444,0.013333333333333334
309,2021-03-14,BV Borussia 09 Dortmund,Metz Handball,21,27,NH,385,403,385,403,0.035555555555555556,0.08,L,L,W,W,W,W,D,W,D,L,15.0,LLWWW,WDWDL,6,6,1,0,0,0,0,0,0,0,0.0,0.0,-0.04444444444444444,0.0
310,2021-03-14,Győri Audi ETO KC,SG BBM Bietigheim,35,30,H,450,367,450,367,0.11111111111111112,0.017777777777777778,W,W,W,D,L,L,W,L,L,D,15.0,WWWDL,LWLLD,7,3,0,0,0,0,0,0,0,0,0.0,0.0,0.09333333333333332,0.017777777777777778
311,2021-03-14,Brest Bretagne Handball,Team Esbjerg,28,27,H,406,364,406,364,0.05777777777777778,0.04,L,L,L,L,W,L,L,L,D,L,15.0,LLLLW,LLLDL,2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.017777777777777778,0.0044444444444444444
312,2021-03-20,RK Krim Mercator,Győri Audi ETO KC,30,33,NH,402,485,402,485,0.0546875,0.10546875,D,D,L,W,W,W,W,W,W,D,16.0,DDLWW,WWWWD,6,9,0,0,0,0,0,0,0,0,0.0,0.0,-0.05078125,-0.01171875
313,2021-03-20,SG BBM Bietigheim,SCM Ramnicu Valcea,25,32,NH,397,392,397,392,0.015625,0.03515625,L,L,W,L,L,L,W,W,W,L,16.0,LLWLL,LWWWL,2,6,0,0,0,0,0,0,0,0,0.0,0.0,-0.01953125,-0.015625
314,2021-03-20,Team Esbjerg,BV Borussia 09 Dortmund,29,34,NH,391,406,391,406,0.03515625,0.03125,L,L,L,L,D,L,L,L,W,W,16.0,LLLLD,LLLWW,1,4,0,0,0,0,0,0,0,0,0.0,0.0,0.00390625,-0.01171875
315,2021-03-21,Metz Handball,Brest Bretagne Handball,22,19,H,430,434,430,434,0.078125,0.05859375,W,W,D,W,D,W,L,L,L,L,16.0,WWDWD,WLLLL,8,2,0,0,0,0,0,0,1,0,0.0,0.0,0.01953125,0.0234375
316,2021-03-21,HC Podravka Vegeta,Rostov-Don,27,20,H,406,444,406,444,0.03515625,0.08984375,L,L,L,L,L,W,W,W,D,L,16.0,LLLLL,WWWDL,0,7,0,0,1,1,0,0,0,0,0.0,0.0,-0.0546875,-0.02734375
317,2021-03-21,Odense Håndbold,Vipers Kristiansand,26,26,NH,418,427,418,427,0.05078125,0.0703125,W,W,L,L,W,L,L,W,D,D,16.0,WWLLW,LLWDD,6,4,0,0,0,0,0,0,0,0,0.0,0.0,-0.01953125,0.0078125
318,2021-03-20,CSKA,CSM Bucuresti,28,27,H,425,388,425,388,0.09375,0.046875,D,W,W,W,W,W,D,D,W,D,16.0,DWWWW,WDDWD,9,7,1,0,0,0,0,0,0,0,0.0,0.0,0.046875,0.0078125
319,2021-03-20,Buducnost BEMAX,FTC-Rail Cargo Hungaria,24,30,NH,396,418,396,418,0.0546875,0.08203125,L,L,W,L,D,W,W,L,L,W,16.0,LLWLD,WWLLW,3,6,0,0,0,0,0,0,0,0,0.0,0.0,-0.02734375,-0.01171875
320,2021-03-26,SG BBM Bietigheim,HC Podravka Vegeta,26,26,NH,422,433,422,433,0.01384083044982699,0.03806228373702422,L,L,L,W,L,W,L,L,L,L,17.0,LLLWL,WLLLL,2,2,0,0,0,0,0,0,1,0,0.0,0.0,-0.02422145328719723,0.0
321,2021-03-26,Vipers Kristiansand,CSKA,37,29,H,453,453,453,453,0.06574394463667821,0.08996539792387542,D,L,L,W,D,W,D,W,W,W,17.0,DLLWD,WDWWW,4,9,0,0,0,0,1,0,0,0,0.0,0.0,-0.02422145328719723,-0.01730103806228374
322,2021-03-26,CSM Bucuresti,Buducnost BEMAX,28,25,H,415,420,415,420,0.041522491349480974,0.04844290657439446,L,W,D,D,W,L,L,L,W,L,17.0,LWDDW,LLLWL,6,2,0,0,0,0,0,0,0,0,0.0,0.0,-0.006920415224913495,0.01384083044982699
323,2021-03-27,FTC-Rail Cargo Hungaria,Brest Bretagne Handball,27,30,NH,448,453,448,453,0.07958477508650519,0.05190311418685121,W,W,W,L,L,L,W,L,L,L,17.0,WWWLL,LWLLL,6,2,0,0,0,0,0,0,1,0,0.0,0.0,0.02768166089965398,0.01384083044982699
324,2021-03-26,BV Borussia 09 Dortmund,Team Esbjerg,27,30,NH,440,420,440,420,0.03460207612456748,0.03114186851211073,W,L,L,L,W,L,L,L,L,L,17.0,WLLLW,LLLLL,4,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0034602076124567475,0.01384083044982699
325,2021-03-26,Győri Audi ETO KC,Rostov-Don,26,26,NH,518,464,518,464,0.10034602076124567,0.07958477508650519,W,W,W,W,W,L,W,W,W,D,17.0,WWWWW,LWWWD,10,7,1,1,0,0,0,0,0,0,0.0,0.0,0.020761245674740487,0.010380622837370243
326,2021-03-27,SCM Ramnicu Valcea,Metz Handball,23,25,NH,424,452,424,452,0.03806228373702422,0.07612456747404844,W,L,W,W,W,W,W,W,D,W,17.0,WLWWW,WWWDW,8,9,1,0,0,0,0,0,0,0,0.0,0.0,-0.03806228373702422,-0.0034602076124567475
327,2021-03-27,Odense Håndbold,RK Krim Mercator,29,25,H,444,432,444,432,0.04844290657439446,0.04844290657439446,D,W,W,L,L,L,D,D,L,W,17.0,DWWLL,LDDLW,5,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0034602076124567475
328,2021-04-02,Rostov-Don,BV Borussia 09 Dortmund,37,30,H,490,467,490,467,0.07407407407407407,0.0308641975308642,D,L,W,W,W,L,W,L,L,L,18.0,DLWWW,LWLLL,7,2,1,0,0,0,0,0,1,0,0.0,0.0,0.043209876543209874,0.0154320987654321
329,2021-04-02,RK Krim Mercator,CSKA,24,24,NH,457,482,457,482,0.043209876543209874,0.08024691358024691,L,L,D,D,L,L,W,D,W,W,18.0,LLDDL,LWDWW,2,7,0,0,0,0,0,0,0,0,0.0,0.0,-0.037037037037037035,-0.0154320987654321
330,2021-04-02,Team Esbjerg,Buducnost BEMAX,33,34,NH,450,445,450,445,0.03395061728395062,0.043209876543209874,W,L,L,L,L,L,L,L,L,W,18.0,WLLLL,LLLLW,2,2,0,0,1,0,0,0,0,0,0.0,0.0,-0.009259259259259259,0.0
331,2021-04-02,Metz Handball,Győri Audi ETO KC,30,27,H,477,544,477,544,0.07407407407407407,0.0925925925925926,W,W,W,W,D,D,W,W,W,W,18.0,WWWWD,DWWWW,9,9,0,0,0,0,1,0,0,0,0.0,0.0,-0.018518518518518517,0.0
332,2021-04-03,SCM Ramnicu Valcea,CSM Bucuresti,26,29,NH,447,443,447,443,0.03395061728395062,0.043209876543209874,L,W,L,W,W,W,L,W,D,D,18.0,LWLWW,WLWDD,6,6,0,0,0,0,0,0,0,0,0.0,0.0,-0.009259259259259259,0.0
333,2021-04-03,HC Podravka Vegeta,FTC-Rail Cargo Hungaria,24,23,H,459,475,459,475,0.037037037037037035,0.07098765432098765,D,W,L,L,L,L,W,W,W,L,18.0,DWLLL,LWWWL,3,6,0,0,1,0,0,0,0,0,0.0,0.0,-0.03395061728395062,-0.009259259259259259
334,2021-04-03,Odense Håndbold,SG BBM Bietigheim,30,30,NH,473,448,473,448,0.04938271604938271,0.0154320987654321,W,D,W,W,L,D,L,L,L,W,18.0,WDWWL,DLLLW,7,3,0,0,0,0,0,0,0,0,0.0,0.0,0.03395061728395062,0.012345679012345678
335,2021-04-02,Brest Bretagne Handball,Vipers Kristiansand,31,29,H,483,490,483,490,0.05246913580246913,0.06481481481481483,W,L,W,L,L,W,D,L,L,W,18.0,WLWLL,WDLLW,4,5,0,0,0,0,0,0,0,0,0.0,0.0,-0.012345679012345678,-0.0030864197530864196
336,2021-04-09,SG BBM Bietigheim,Győri Audi ETO KC,22,30,NH,478,571,478,571,0.016620498614958446,0.08310249307479224,D,D,L,L,L,L,D,W,W,W,19.0,DDLLL,LDWWW,2,7,0,0,1,0,1,0,0,0,0.0,0.0,-0.06648199445983378,-0.013850415512465374
337,2021-04-09,CSM Bucuresti,CSKA,32,32,NH,472,506,472,506,0.0443213296398892,0.07479224376731301,W,W,L,W,D,D,L,W,D,W,19.0,WWLWD,DLWDW,7,6,0,0,0,0,0,0,0,0,0.0,0.0,-0.030470914127423823,0.002770083102493075
338,2021-04-10,Vipers Kristiansand,SCM Ramnicu Valcea,30,23,H,519,473,519,473,0.05817174515235458,0.030470914127423823,L,W,D,L,L,L,L,W,L,W,19.0,LWDLL,LLWLW,3,4,0,0,0,0,0,0,0,0,0.0,0.0,0.027700831024930747,-0.002770083102493075
339,2021-04-10,Team Esbjerg,Odense Håndbold,25,20,H,483,503,483,503,0.030470914127423823,0.04709141274238227,L,W,L,L,L,D,W,D,W,W,19.0,LWLLL,DWDWW,2,8,0,0,1,0,0,0,0,0,0.0,0.0,-0.016620498614958446,-0.016620498614958446
340,2021-04-10,Buducnost BEMAX,Metz Handball,31,32,NH,479,507,479,507,0.0443213296398892,0.07202216066481995,W,L,L,L,L,W,W,W,W,W,19.0,WLLLL,WWWWW,2,10,0,0,1,0,1,1,0,0,0.0,0.0,-0.027700831024930747,-0.0221606648199446
341,2021-04-09,HC Podravka Vegeta,RK Krim Mercator,22,21,H,483,481,483,481,0.038781163434903045,0.04155124653739612,W,D,W,L,L,D,L,L,D,D,19.0,WDWLL,DLLDD,5,3,0,0,0,0,0,0,0,0,0.0,0.0,-0.002770083102493075,0.00554016620498615
342,2021-04-09,BV Borussia 09 Dortmund,Rostov-Don,26,26,NH,497,527,497,527,0.027700831024930747,0.07202216066481995,L,L,W,L,L,W,D,L,W,W,19.0,LLWLL,WDLWW,2,7,0,0,0,0,0,0,0,0,0.0,0.0,-0.0443213296398892,-0.013850415512465374
343,2021-04-10,Brest Bretagne Handball,FTC-Rail Cargo Hungaria,30,27,H,514,498,514,498,0.05263157894736842,0.06371191135734072,W,W,L,W,L,L,L,W,W,W,19.0,WWLWL,LLWWW,6,6,0,0,0,0,1,0,0,0,0.0,0.0,-0.0110803324099723,0.0
344,2021-04-16,Rostov-Don,Brest Bretagne Handball,21,20,H,553,544,553,544,0.0675,0.052500000000000005,D,W,D,L,W,W,W,W,L,W,20.0,DWDLW,WWWLW,6,8,0,0,0,0,0,0,0,0,0.0,0.0,0.015,-0.005
345,2021-04-16,RK Krim Mercator,Odense Håndbold,19,23,NH,502,523,502,523,0.0375,0.042499999999999996,L,D,L,L,D,L,D,W,D,W,20.0,LDLLD,LDWDW,2,6,0,0,0,0,0,0,0,0,0.0,0.0,-0.005,-0.01
346,2021-04-16,CSM Bucuresti,HC Podravka Vegeta,31,30,H,504,505,504,505,0.042499999999999996,0.04,D,W,W,L,W,W,W,D,W,L,20.0,DWWLW,WWDWL,7,7,0,0,0,0,0,0,0,0,0.0,0.0,0.0025,0.0
347,2021-04-16,FTC-Rail Cargo Hungaria,BV Borussia 09 Dortmund,33,31,H,525,523,525,523,0.057499999999999996,0.027500000000000004,L,L,L,W,W,D,L,L,W,L,20.0,LLLWW,DLLWL,4,3,0,0,0,0,0,0,0,0,0.0,0.0,0.03,0.0025
348,2021-04-17,CSKA,Vipers Kristiansand,28,28,NH,538,549,538,549,0.06999999999999999,0.057499999999999996,D,D,L,W,D,W,L,W,D,L,20.0,DDLWD,WLWDL,5,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0125,0.0
349,2021-04-17,Győri Audi ETO KC,Metz Handball,32,20,H,601,539,601,539,0.08,0.06999999999999999,W,L,D,W,W,W,W,W,W,W,20.0,WLDWW,WWWWW,7,10,0,0,0,0,1,1,0,0,0.0,0.0,0.01,-0.0075
350,2021-04-16,SCM Ramnicu Valcea,SG BBM Bietigheim,23,22,H,496,500,496,500,0.027500000000000004,0.015,L,L,L,W,L,L,D,D,L,L,20.0,LLLWL,LDDLL,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0125,0.0
351,2021-04-16,Buducnost BEMAX,Team Esbjerg,27,29,NH,510,508,510,508,0.04,0.0325,L,W,L,L,L,W,L,W,L,L,20.0,LWLLL,WLWLL,2,4,0,0,1,0,0,0,0,0,0.0,0.0,0.0075,-0.005
352,2021-04-23,Vipers Kristiansand,Buducnost BEMAX,34,27,H,577,537,577,537,0.05442176870748299,0.036281179138321996,D,W,L,W,D,L,L,W,L,L,21.0,DWLWD,LLWLL,6,2,0,0,0,0,0,0,0,0,0.0,0.0,0.018140589569160998,0.009070294784580499
353,2021-04-23,Metz Handball,BV Borussia 09 Dortmund,23,22,H,559,554,559,554,0.06349206349206349,0.024943310657596373,L,W,W,W,W,L,D,L,L,W,21.0,LWWWW,LDLLW,8,3,1,0,0,0,0,0,0,0,0.0,0.0,0.03854875283446712,0.011337868480725623
354,2021-04-24,SG BBM Bietigheim,CSKA,23,27,NH,522,566,522,566,0.013605442176870748,0.06575963718820861,L,L,D,D,L,D,D,D,L,W,21.0,LLDDL,DDDLW,2,5,0,0,0,0,0,0,0,0,0.0,0.0,-0.052154195011337875,-0.006802721088435374
355,2021-04-24,Team Esbjerg,Brest Bretagne Handball,27,30,NH,537,564,537,564,0.034013605442176874,0.047619047619047616,W,W,L,W,L,L,W,W,W,L,21.0,WWLWL,LWWWL,6,6,0,0,0,0,0,0,0,0,0.0,0.0,-0.013605442176870748,0.0
356,2021-04-23,Odense Håndbold,FTC-Rail Cargo Hungaria,25,25,NH,546,558,546,558,0.04308390022675737,0.05668934240362812,W,L,D,W,D,W,L,L,L,W,21.0,WLDWD,WLLLW,6,4,0,0,0,0,0,0,0,0,0.0,0.0,-0.013605442176870748,0.0045351473922902496
357,2021-04-24,Győri Audi ETO KC,RK Krim Mercator,27,24,H,633,521,633,521,0.07709750566893424,0.034013605442176874,W,W,L,D,W,L,L,D,L,L,21.0,WWLDW,LLDLL,7,1,0,0,0,0,0,0,0,0,0.0,0.0,0.04308390022675737,0.013605442176870748
358,2021-04-23,SCM Ramnicu Valcea,Rostov-Don,23,33,NH,519,574,519,574,0.02947845804988662,0.06575963718820861,W,L,L,L,W,W,D,W,D,L,21.0,WLLLW,WDWDL,4,6,0,0,0,0,0,0,0,0,0.0,0.0,-0.036281179138321996,-0.0045351473922902496
359,2021-04-23,HC Podravka Vegeta,CSM Bucuresti,33,32,H,535,535,535,535,0.036281179138321996,0.04308390022675737,L,W,W,D,W,W,D,W,W,L,21.0,LWWDW,WDWWL,7,7,0,0,0,0,0,0,0,0,0.0,0.0,-0.006802721088435374,0.0
360,2021-05-01,RK Krim Mercator,SCM Ramnicu Valcea,23,26,NH,545,542,545,542,0.03099173553719008,0.026859504132231406,L,L,L,D,L,L,W,L,L,L,22.0,LLLDL,LWLLL,1,2,0,0,0,0,0,0,1,0,0.0,0.0,0.004132231404958678,-0.002066115702479339
361,2021-05-01,Rostov-Don,Odense Håndbold,26,24,H,607,571,607,571,0.06404958677685951,0.04132231404958678,W,W,D,W,D,D,W,L,D,W,22.0,WWDWD,DWLDW,8,6,0,0,0,0,0,0,0,0,0.0,0.0,0.022727272727272728,0.004132231404958678
362,2021-05-01,FTC-Rail Cargo Hungaria,HC Podravka Vegeta,33,30,H,583,568,583,568,0.05371900826446281,0.0371900826446281,D,W,L,L,L,W,L,W,W,D,22.0,DWLLL,WLWWD,3,7,0,0,1,0,0,0,0,0,0.0,0.0,0.01652892561983471,-0.008264462809917356
363,2021-05-01,CSM Bucuresti,Győri Audi ETO KC,27,27,NH,567,660,567,660,0.03925619834710744,0.0743801652892562,L,W,D,W,W,W,W,W,L,D,22.0,LWDWW,WWWLD,7,7,0,0,0,0,0,0,0,0,0.0,0.0,-0.03512396694214876,0.0
364,2021-05-01,BV Borussia 09 Dortmund,Vipers Kristiansand,21,25,NH,576,611,576,611,0.022727272727272728,0.05371900826446281,L,L,D,L,L,W,D,W,L,W,22.0,LLDLL,WDWLW,1,7,0,0,0,0,0,0,0,0,0.0,0.0,-0.03099173553719008,-0.012396694214876032
365,2021-05-01,CSKA,Team Esbjerg,26,24,H,593,564,593,564,0.06404958677685951,0.03099173553719008,W,D,D,D,L,L,W,W,L,W,22.0,WDDDL,LWWLW,5,6,0,0,0,0,0,0,0,0,0.0,0.0,0.03305785123966942,-0.002066115702479339
366,2021-05-01,Brest Bretagne Handball,Metz Handball,30,29,H,594,582,594,582,0.047520661157024795,0.06198347107438016,W,L,W,W,W,W,L,W,W,W,22.0,WLWWW,WLWWW,8,8,1,0,0,0,1,0,0,0,0.0,0.0,-0.014462809917355372,0.0
367,2021-05-01,Buducnost BEMAX,SG BBM Bietigheim,32,33,NH,564,545,564,545,0.03305785123966942,0.012396694214876032,L,L,L,W,L,L,L,L,D,D,22.0,LLLWL,LLLDD,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.02066115702479339,0.0
368,2021-05-08,Vipers Kristiansand,Győri Audi ETO KC,26,23,H,636,687,636,687,0.05293005671077505,0.06994328922495274,W,W,D,W,L,D,W,W,W,L,23.0,WWDWL,DWWWL,7,7,0,0,0,0,0,0,0,0,0.0,0.0,-0.017013232514177693,0.0
369,2021-05-08,Metz Handball,SCM Ramnicu Valcea,32,32,NH,611,568,611,568,0.05671077504725898,0.02835538752362949,L,W,L,W,W,W,L,W,L,L,23.0,LWLWW,WLWLL,6,4,0,0,0,0,0,0,0,0,0.0,0.0,0.02835538752362949,0.003780718336483932
370,2021-05-08,Rostov-Don,Buducnost BEMAX,26,22,H,633,596,633,596,0.062381852551984876,0.030245746691871456,W,W,W,D,W,L,L,L,L,W,23.0,WWWDW,LLLLW,9,2,0,0,0,0,0,0,0,0,0.0,0.0,0.032136105860113416,0.013232514177693763
371,2021-05-09,Team Esbjerg,CSKA,23,25,NH,588,619,588,619,0.02835538752362949,0.062381852551984876,L,L,W,W,L,W,W,D,D,D,23.0,LLWWL,WWDDD,4,7,0,0,0,0,0,0,0,0,0.0,0.0,-0.034026465028355386,-0.005671077504725897
372,2021-05-09,Odense Håndbold,CSM Bucuresti,29,30,NH,595,594,595,594,0.03780718336483932,0.03780718336483932,L,D,W,L,D,D,L,W,D,W,23.0,LDWLD,DLWDW,4,6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.003780718336483932
373,2021-05-08,BV Borussia 09 Dortmund,FTC-Rail Cargo Hungaria,26,25,H,597,616,597,616,0.020793950850661626,0.05293005671077505,L,L,L,D,L,W,D,W,L,L,23.0,LLLDL,WDWLL,1,5,0,0,0,0,0,0,0,0,0.0,0.0,-0.032136105860113416,-0.007561436672967864
374,2021-05-08,Brest Bretagne Handball,RK Krim Mercator,24,26,NH,624,568,624,568,0.04725897920604915,0.02835538752362949,W,W,L,W,W,L,L,L,L,D,23.0,WWLWW,LLLLD,8,1,0,0,0,0,0,0,0,0,0.0,0.0,0.01890359168241966,0.013232514177693763
375,2021-05-08,HC Podravka Vegeta,SG BBM Bietigheim,26,30,NH,598,578,598,578,0.034026465028355386,0.015122873345935728,L,W,L,W,W,W,L,L,L,D,23.0,LWLWW,WLLLD,6,3,0,0,0,0,0,0,0,0,0.0,0.0,0.01890359168241966,0.005671077504725897
376,2021-05-14,SG BBM Bietigheim,Brest Bretagne Handball,28,31,NH,608,648,608,648,0.017361111111111112,0.04340277777777778,W,W,L,L,L,L,W,W,L,W,24.0,WWLLL,LWWLW,4,6,0,0,1,0,0,0,0,0,0.0,0.0,-0.026041666666666668,-0.003472222222222222
377,2021-05-14,RK Krim Mercator,BV Borussia 09 Dortmund,31,32,NH,594,623,594,623,0.02951388888888889,0.022569444444444444,W,L,L,L,L,W,L,L,L,D,24.0,WLLLL,WLLLD,2,3,0,0,1,0,0,0,0,0,0.0,0.0,0.006944444444444444,-0.001736111111111111
378,2021-05-14,FTC-Rail Cargo Hungaria,Odense Håndbold,29,25,H,641,624,641,624,0.04861111111111111,0.034722222222222224,L,W,D,W,L,L,L,D,W,L,24.0,LWDWL,LLDWL,5,3,0,0,0,0,0,0,0,0,0.0,0.0,0.013888888888888888,0.003472222222222222
379,2021-05-14,Metz Handball,HC Podravka Vegeta,29,26,H,643,624,643,624,0.05381944444444445,0.03125,D,L,W,L,W,L,L,W,L,W,24.0,DLWLW,LLWLW,5,4,0,0,0,0,0,0,0,0,0.0,0.0,0.022569444444444444,0.001736111111111111
380,2021-05-14,Győri Audi ETO KC,Vipers Kristiansand,33,33,NH,710,662,710,662,0.06423611111111112,0.052083333333333336,L,D,W,W,W,W,W,W,D,W,24.0,LDWWW,WWWDW,7,9,1,0,0,0,0,0,0,0,0.0,0.0,0.012152777777777778,-0.003472222222222222
381,2021-05-14,Buducnost BEMAX,CSM Bucuresti,25,25,NH,618,624,618,624,0.027777777777777776,0.03819444444444444,L,L,L,L,L,W,D,L,W,D,24.0,LLLLL,WDLWD,0,6,0,0,1,1,0,0,0,0,0.0,0.0,-0.010416666666666666,-0.010416666666666666
